NIT,NOMBRE,CALIFICACION
15132312505,Norma Wathan,4.38
13357206028,Mead Greenard,1.81
06291994741,Maximo Rimes,2.81
74299950652,Wilmar Kliche,3.35
77767471205,Roldan Stoite,4.68
43255275759,Ellissa Makinson,2.65
47112012447,Falkner Manville,2.85
12823630706,Dena Berthomieu,1.21
46166220117,Barret Wederell,1.72
04680814793,Merissa Popple,2.57
47224280140,Ginny Ganter,2.41
89244392980,Sylvester Sturgess,2.17
09288879586,Filip Vitte,3.55
60171796372,Muffin Whymark,3.82
96490003561,Eddy Barme,2.69
59661250922,Kurtis Longmire,3.21
32934558913,Carolee Patington,1.83
33557998201,Tresa Jolly,4.32
03334705756,Waldon Umbers,4.93
62046742864,Weber Handrok,2.85
89715805702,Alley Barwick,2.21
71124218727,Pebrook Rumble,1.02
23239940260,Caressa Canavan,3.29
46153433110,Armand Swynfen,4.34
63264567080,Mariejeanne O'Lunney,4.48
80768990335,Dalis Kalb,4.17
80451540927,Annabel O'Hegertie,4.86
36708083882,Leopold Delle,4.78
24411420483,Ingaborg Chaffin,2.42
86409198605,Marchelle Castagnone,2.23
71410528017,Kippie Braffington,3.74
22641670393,Nessa Bauser,4.87
04314761838,Stearn Jeffree,3.44
00459233404,Renie Bediss,4.91
28007619679,Clarie Lynnitt,4.63
89137322891,Korney Spears,4.25
65179386603,Lucila Dimmick,2.22
13320377312,Manya Deelay,1.68
04638778093,Gerrard Gaiger,1.9
86940526418,Ericha Camamill,3.87
33683328071,Leland Kubik,1.43
45439605756,Sayer Sprowles,1.5
23058201479,Darn Bruckmann,4.1
60054398855,Jarrid Durrand,2.95
67775763389,Kare Griston,3.71
08498040205,Carlotta Craigmile,3.72
61420248396,Myron Stileman,4.91
31755087252,Bernadette Losseljong,3.83
86741584558,Goddard Haddon,1.76
29304439121,Dorolice Frizzell,2.38
63878411558,Natalee Petracco,1.09
34672220764,Joella Yarham,3.24
18045618995,Rick Stote,3.84
54548360400,Frederique Gaskill,3.51
81641209002,Lexis Blaisdale,1.17
63786810133,Thedrick Fluit,1.9
10836338001,Jacquelynn Varnals,2.57
44094642601,Wes Boylund,2.9
65817242269,Baillie Knagges,2.31
53472369518,Eve Khilkov,1.61
73896496003,Germaine Lendrem,1.19
13429364420,Donny Embleton,4.56
53447357400,Harry Hullett,1.84
65034111164,Ulla Roderham,3.91
40086909032,Trude Meharry,3.98
87449933785,Arman Whatham,4.6
45566123897,Mair Hebbs,4.27
72683242362,Aarika Thomelin,2.83
31849585676,Cleve Livesey,4.78
93406384752,Dre Greenrod,3.71
69115905024,Rhetta Tilson,1.09
28765353810,Meghann Dust,4.98
18664534660,Chester Popham,1.32
67082841992,Thorstein Sexten,1.22
72427322679,Car Teek,1.84
40060213537,Hillier Gillett,3.67
76803137396,Iver Normaville,3.53
51635385911,Lari Wimpey,4.94
22415184715,Juliane Clausson,1.2
02427326569,Bayard Maffetti,1.42
48624692145,Yolanda Bordiss,4.06
38813735130,Sebastiano Townby,4.1
72262742774,Salmon Earry,2.91
84227742855,Andria Sheer,2.53
39839916530,Steven Swindlehurst,1.7
30916931480,Beverlee Grumble,3.18
48245794252,Augie Bails,3.28
60456452744,Janina Ollerhad,4.22
04649988547,Marika Blight,3.14
14590571171,Melisa Hurren,3.05
12136370912,Jackie Mitchard,4.04
92262289881,Kania Creffeild,3.75
76085279854,Emmy Merigeau,3.93
70470906188,Sascha Le Moucheux,3.27
45565806656,Fabio Essberger,2.53
23110043113,Ninette Campelli,1.76
28009293596,Zachariah Egalton,1.61
11590147077,Kimberlyn Rashleigh,4.53
30142964849,Tyne Briztman,3.78
63059094557,Victoir Jestico,2.48
01407981954,Jeanna Bampforth,3.92
03192941416,Ivett Fawlo,1.82
76141796011,Benny Drysdell,1.26
83966558803,Bartlet De Goey,3.73
18119875818,Britney Gobeau,1.15
18233395342,Husain Lockley,2.86
33361278562,Kizzie Lapre,2.62
44424007493,Agosto Cussons,2.38
94304328225,Chiarra Le Borgne,3.69
45889351106,Tristam Moodey,3.8
96486739119,Janek Riddoch,2.0
38453032789,Svend Lidington,2.16
20806983822,Ira Copelli,3.58
41909074219,Salomi Reynard,4.15
36568693578,Bryanty McKinstry,4.33
81737261009,Alyss Macer,2.35
70154928039,Freddie Kynsey,1.29
33315169673,Catlaina Rivers,2.31
54383302444,Jared Dubbin,1.62
93653953279,Judah Cloutt,1.81
63751795883,Almire Phettis,1.73
17379835451,Pet Sherer,1.41
42411744866,Burnard McCheyne,4.49
92778047711,Jeannie Garth,1.82
42817962101,Yovonnda Wenderoth,3.23
49786087647,Renell Bauer,4.33
92915990768,Evelyn Capron,1.38
21842242870,Adrienne Pottle,2.81
50895353012,Stanly Acum,1.88
63665561787,Emlynn Nardrup,2.3
67695434438,Giacopo Graser,4.39
79682524554,Joli Stronge,2.27
38304325205,Gelya Edwicker,4.55
51830015911,Melli McMenamy,2.41
56590952929,Celie Olensby,3.34
61853007341,Octavia Doody,1.25
68411453002,Frans Rannald,4.45
66154413667,Shari Hughf,1.74
38259889420,Corey Chaulk,4.09
26997186079,Dietrich McRitchie,2.61
05272193998,Eal Scates,4.53
02629346871,Niki Toffanini,4.3
79165635877,Alexander Frankel,4.57
64637171812,Philly Ham,2.47
50605599115,Dall MacGuffog,4.72
75167440178,Gerri Alvy,3.89
06822335594,Jodie Bugs,4.59
32391292186,Melamie Vant,4.4
49097487291,Heinrick Aberdein,2.14
26322845886,Trent Anney,4.69
05651508080,Chiquia Machon,3.02
87411571604,Ree McArthur,2.4
36065186242,Ainslie Farnall,4.55
64547670997,Barny Thurston,1.63
53662767711,Lorinda Verrill,1.41
13404319881,Briny Tetther,3.73
06276193853,Sheila-kathryn Defty,2.86
34278287155,Halimeda Webermann,4.05
95181647114,Dodie Campe,2.54
51418430463,Fremont Hrynczyk,2.77
70887816845,Nikita Struis,4.86
85163482183,Emanuel Wiggin,1.57
39661698000,Meridith Noto,3.32
11393289517,Adah Brownbridge,2.39
16216361407,Blinny Duckett,2.57
93213480225,Cullie Breadmore,1.06
96166183862,Melitta Jedrzejkiewicz,4.12
80618680364,Jemimah Stiger,1.57
90642473981,Pamela Ayscough,2.15
69750281792,Ermanno Puleston,3.04
12148836173,Dorothea Hockey,1.44
09149703127,Early Gresley,3.13
79696049879,Hobard Itzakovitz,3.08
81911636738,Laurel Boshell,2.31
01053403150,Taylor Reschke,3.21
39287795794,Alidia Judron,2.75
83127736636,Danya Haycraft,4.46
82785475978,Carlynne Trippett,3.84
50625043347,Jenilee Proven,3.37
09638343540,Trenton Roarty,1.45
12249392693,Benny Hamley,3.58
16009397066,Phil Defrain,1.95
34673855909,Gregoire Elmer,4.76
43602270808,Penelope Keyser,2.38
23225510146,Anders Snalom,4.68
50042666852,Alford Hubbins,3.02
49440306154,Nessie Gasticke,4.26
00213986456,Loutitia Dolbey,4.87
32892991606,Archer Dominicacci,1.94
10088580785,Tom Cleve,4.29
61728564226,Ardelle Ragg,2.48
54659797960,Dian Ivshin,3.08
65663704974,Lolly Devita,1.07
41482513614,Merle Funnell,4.73
56541889458,Elisabetta Binnall,1.13
47014490715,Alfy Carville,2.4
41066618076,Ardelis Cicconettii,1.49
16463482435,Paige Varfalameev,1.23
71589219370,Drusilla Olive,2.67
56246957938,Brewer Ferrandez,4.82
99416326088,Bette Imlen,3.99
65235354854,Donnajean Soldner,3.44
33399668448,Nicolea Osmar,1.56
05149706917,Karim Linzey,2.61
99699868048,Jaclyn Black,3.84
57116726392,Meier Geraudy,2.69
01151875444,Lura Streeten,3.57
82715223178,Martita Tipler,3.91
05192198928,Christian Lornsen,3.16
84887371931,Annabella Hoggetts,1.25
74000723600,Fionnula Newvill,4.03
05302098223,Zack Males,1.65
43061248452,Sydney Stayt,1.66
87529644435,Rahel Bulbeck,3.6
49962897720,Farra Baguley,4.39
00207347344,Merna Jerok,4.27
34878538753,Krysta Focke,4.32
24395824372,Juieta Elias,2.01
97634129315,Brear Marskell,2.18
54041296967,Raine Chree,3.35
14245341686,Emilio Sheather,4.85
18048777707,Mohammed Farnell,1.54
28828142704,Willie Ropp,2.24
64008857022,Davine Jahn,1.42
51990364330,Bernardina Schiementz,1.87
25088707803,Hastie Hubball,1.83
32971995752,Colman Leith,1.55
66441766054,Peterus Guillot,4.32
77755743758,Calypso Gallyon,3.13
80039111890,Armin Fetteplace,1.96
25064575569,Christine Bonin,1.97
45888805744,Ferd Leydon,4.4
23727267649,Sal Wisedale,3.77
74069686505,Guillemette Grigoire,3.68
84977522440,Katusha Gledhall,1.8
43394568155,Dorie Tunesi,4.35
87963207316,Audra Pren,3.45
88864236875,Brigid Simmers,4.06
33186565991,Lolita Miranda,1.15
64472835618,Kerianne Ronchi,1.83
91028585928,Randie Corstan,2.38
85613231394,Barbette Averill,3.03
75309362801,Susanna Stephens,2.66
76497575587,Abbey Mudge,2.77
76166480791,Chastity Paradise,4.88
13488545181,Darrick Comelli,4.73
19179440598,Welbie O'Heffernan,1.79
74036673838,Berget Halladey,2.1
30823196326,Kimmie Dwight,2.84
82740523102,Lonnie Hendrikse,4.6
09822882006,Shirleen Mickelwright,4.49
04678768730,Billy Dunkerly,2.54
67821214007,Kerwinn Glenny,2.6
21074247918,Chloette Liggins,3.04
81680325140,Staci Halleybone,3.08
76138593689,Dory Rentalll,4.57
96812973065,Morlee Cesaric,3.13
91150581627,Kalie Dowbiggin,2.36
16387417789,Maribel Wheelan,3.25
75213757810,Bobbye Crudgington,4.55
37942276924,Gorden Pettecrew,1.84
34424632867,Jo Garlic,3.8
67440465248,Gipsy Profit,1.64
66003121912,Sharyl Norker,1.58
43289978707,Frank L'Homme,1.74
73017643394,Lyman Wharfe,2.52
57925100468,Buddy O'Shea,1.11
94449198772,Calhoun Lettsom,4.17
43036008107,Skipton Schwier,1.88
18241636532,Rhetta Peinton,4.74
10774596051,Marcia Tottem,2.08
71179260130,Florance Gradwell,2.71
84075807417,Lilian Adnams,1.29
45019542958,Kermie Yeats,2.79
64020903848,Aleda Wraggs,4.67
78357250607,Gaile Chatten,3.15
97239205546,Falito Cosson,4.68
98312014297,Kylen Beeze,2.62
19269108600,Ruddie Fessler,3.98
33090043426,Dunstan Krolak,1.24
16770873402,Amory Diggens,1.96
31639082432,Damita Alman,3.52
50740357819,Arline Brumham,4.82
66403567484,Ludvig Llewelyn,1.36
75191827212,Leshia Glede,3.08
03389644110,Tymon Capineer,1.49
96917057076,Ernesto Tenney,3.83
83120633706,Jarad Muzzall,4.0
32440800203,Jephthah Fleetwood,1.98
11686580469,Brina Dowman,3.79
68087924610,Chloette Luscott,3.16
54107723095,Barbra Crim,1.18
59017645141,Irina Cloute,1.32
43740863037,Caroljean Chennells,3.76
76648682186,Zorina Gouth,3.49
82068172102,Roxine Kingham,4.18
33910786766,Orv Braysher,3.85
35614399897,Shaylynn Sywell,4.6
66192345467,Luisa Hugli,3.11
07059236956,Yancey Woodwin,4.78
86631889378,Fons Bahls,2.2
48551619475,Dilly Rushmere,3.2
22094550288,Ertha Bickle,4.12
43012812851,Gibbie Bernardo,3.16
03424198020,Maryl Goodliffe,4.56
35065145029,Nata Delea,4.97
76586895419,Chrissy Berthelet,1.03
09472567575,Bianca Wyllcock,2.58
74662535130,Elwood Matteucci,2.6
14110301347,Elden Lafflin,3.31
04622587522,Dillon Jorat,1.16
83502924317,Lina Scripps,2.35
27753057898,Pammi Bloxham,4.86
72084945716,Cody Norledge,2.18
11269192329,Libbie Street,3.97
59490230693,Kaia Kryzhov,3.83
09035466636,Devonna Espinos,1.33
89636958531,Antonin Caverhill,3.58
54338320535,Maribelle Saintpierre,4.87
07432347030,Shelia Climie,4.04
23453873696,Jeramie Krolman,4.22
08526059851,Dehlia Ilymanov,2.05
65356615882,Ivie Pickerin,4.89
25313581505,Marcie Cardew,1.26
15070039152,Isahella Tortoishell,2.14
78293847341,Cari Duffus,4.85
39956595365,Asa Lermit,1.06
33182355311,Hugo Burleigh,1.53
27895291603,Godard Valler,1.88
85511315162,Genni Glew,3.08
14687294974,Josi Beardwood,3.91
20427064461,Wenda Ruberti,4.49
51210470288,Iggy Abramof,2.34
38141747371,Marna Wolfenden,2.84
27292344785,Babbie McArdell,3.85
82724038691,Marie-ann Liddicoat,4.93
29775582931,Camel Elliston,1.05
75718595869,Carlynne Purnell,2.31
53922262809,Lamond Courson,3.54
54717460071,Ilka O'Hanlon,1.12
40453468374,Raeann Johann,2.05
67106683860,Leona Fridd,2.04
86791969512,Karlan Kahen,2.34
07851642894,Vyky Pellington,4.91
87197750189,Levi Ortiga,2.31
86124095523,Cymbre Nassy,4.98
32545424425,Winnie Passe,3.32
68819457571,Shadow Mulholland,3.33
32259823829,Thebault Rydzynski,3.03
83746950529,Westbrooke Caush,1.36
01639406645,Obadias Lepper,1.81
76436743655,Constantia Dives,4.37
70046031138,Dorothy Denisot,2.63
28636948874,Nathalia Lackington,3.67
65105405807,Brewer Blackman,4.65
17400470087,Janelle Meddings,3.25
64653216173,Bobbe Marris,4.44
43567888036,Natal McGrail,3.79
95955659966,Ofilia Cazin,1.61
84643665580,Easter Anyon,3.05
52634162922,Elvis Ascroft,3.96
63535243897,Tymon Stoad,4.38
19331482635,Glen Lodemann,4.85
27390855863,Hasheem Congrave,2.67
06137202908,Ikey Wallsam,2.63
74704722279,Egon Mapis,2.47
49741320459,Anallise Baggelley,1.58
86706470653,Tuckie Jacquet,1.48
27420071953,Tonya Velasquez,3.29
05939960492,Amanda Flynn,2.8
41184324735,Nariko Damato,1.82
34592760392,Virgilio Bagshawe,4.3
54904166969,Valry Ellick,3.1
09057206929,Rahal Moore,3.84
81640453468,Svend Beathem,3.65
73738989083,Krissy Daulby,3.68
86748272818,Harley Pickwell,3.85
77219017810,Natalee Gerin,4.84
53746108690,Brier Arnecke,2.9
97257807885,Eleanor Wegner,4.58
54648510807,Kerby Kubelka,1.59
26760885681,Maurizia Bernli,3.47
83522160393,Rogers Goublier,1.16
69133287026,Debera Franschini,4.05
92522478158,Verina Coole,4.89
52862972678,Shela Foulks,2.54
07280101492,Gloria Ruggieri,2.86
85796305462,Renard Slator,2.81
70330863373,Tibold Priver,1.52
83260858121,Yardley Milmith,1.38
40241625306,Normy Pharaoh,1.65
94062459853,Mylo Tuson,4.58
18784873566,Dreddy Kroger,2.42
15498841326,Silva Pask,1.81
17338077812,Oren Water,1.38
58229994314,Regina Trodler,2.82
52032732920,Grantham Washtell,1.37
87260314432,Kristal Nelligan,4.71
81348843654,Michelina Dundendale,2.88
53098004373,Rosella Seydlitz,1.55
36882918593,Launce Dealtry,1.63
66286397571,Ajay Stockau,2.15
87137572160,Aeriel Davids,2.87
06287355851,Pavel Pimlott,4.65
30946958872,Genna Oliver,1.47
71929567411,Starlene Beames,2.91
18916078484,Jacinda Ladel,2.85
43335476496,Sterne Nairne,4.46
94490802166,Carlynn Lombard,3.06
99690788655,Bard Wrench,2.29
20011202650,Beatriz Douthwaite,4.27
14501422241,Ardyth Mufford,4.78
55485217607,Hilario Rosenauer,1.19
17114615463,Estel Cherryman,2.47
79412602628,Welby Clayden,1.35
69103290082,Manon Steedman,4.71
15925046125,Suzette Ludwell,4.98
83546828693,Amii Lambdon,3.74
45853904706,Fanchette Ferrant,1.27
00055798447,Alejoa Mansel,1.27
93063653377,Dale Pomphrett,2.07
98017471457,Gaby Mallabon,4.85
67396959264,Stacey Stillwell,4.37
84362993206,Joey McVeighty,4.59
16711823071,Aylmer Noods,4.31
26846740404,Archambault Simononsky,3.36
32498850674,Lenci Ebbs,4.01
76117750005,Matty Creedland,3.31
75576600445,Callida Lerer,2.33
89116462645,Trstram Larcher,2.87
97976167566,Selestina McBrady,4.55
78010612184,Audy Mowbury,2.54
08030505757,Jennee Geere,1.35
09404137506,Stanley Purtell,1.89
41702735413,Haywood Warlton,2.47
36888132465,Manya Royce,3.74
69140977767,Pattie Eddy,3.95
10325558077,Scotty Colpus,1.74
01901019239,Myrtie Tixier,1.19
24451866518,Irina Glander,1.67
49278051317,Averyl Byer,3.05
50852975128,Shirleen De Cruze,2.16
71054917282,Kenon Mongeot,1.09
54955489566,Naoma Merrall,2.81
47608631708,Perla Swate,2.3
74331220518,Electra Jahndel,2.97
98569606890,Burtie Ethersey,1.98
21530134092,Bernhard Townes,3.2
44726484992,Germain Castanho,4.09
53350625951,Oates Renak,3.11
16996849180,Berri Moller,2.4
89333038865,Flin Yeskin,1.43
31256489132,Midge Marchment,4.07
58621505251,Susanne O'Gormley,1.88
44879466898,Dell Heselwood,3.55
55662819711,Diandra Myford,4.99
74253351418,Hana Slad,4.23
74815919592,Carmelita Boddington,3.23
41520634556,Nicoli Piller,4.21
85406766774,Florette Lindroos,2.6
42578385666,Nate Ripping,2.4
14624431281,Cullan Morrish,2.21
34459365725,Hildy Barkaway,3.77
73687574947,Sig Oxbury,4.82
30180965179,Timoteo Bridgewood,2.14
15565619248,Kimberly Meaking,1.67
96887866677,Onfre Huburn,2.88
30464324084,Sharia Thresh,1.28
50847876700,Alec Fathers,2.78
30059041939,Diane-marie Fewless,2.71
49048997483,Annamaria Ferfulle,2.79
19778563252,Gloria Gwyer,3.74
62143150386,Whitman Harme,1.57
55991940563,Bernard Errett,4.42
53643045983,Mayer Rushmere,4.61
70167178252,Dieter Eggleston,2.93
62167775668,Mitchell Lumsdale,2.09
64826553531,Rosy Huggens,1.23
89044421001,Stillman Dobbs,2.46
48798345934,Livvyy Stygall,2.77
22547320545,Cathryn Hillyatt,3.9
13380760136,Goddard Pattillo,1.42
46793893111,Eric Eaton,2.71
00589180349,Estella Harbinson,1.18
31795473765,Trace Kenwin,1.61
48167495458,Stevana Gowdy,3.03
77855450007,Engelbert Brummell,3.49
73087080190,Caesar Beartup,2.25
28302404993,Terrill O'Grogane,4.35
60574028416,Francklyn Corfield,2.67
97028295506,Mariam Haquin,2.3
24249614322,Franchot Vasentsov,2.86
83983822978,Oates Blampey,3.24
21225541635,Irwin Westgarth,2.88
73253695173,Mina Egar,4.25
65631122204,Paxon Auchterlony,4.88
04385914243,Ronni MacAnellye,4.15
38798728163,Kimberlee Birkby,4.1
11739653021,Berton Wadly,2.9
84572260553,Odetta Janout,3.6
22690030724,Cecily Climo,1.44
14653172689,Ferne Wedlake,4.84
87198568360,Alexandrina Marcome,1.89
51435955814,Wang Twinborne,3.58
30061268885,Ashly Steers,3.38
81880051645,Merna Morratt,2.96
53389646509,Linnet Storrock,1.08
26190758552,Brigitta Lynett,1.59
28301575847,Arlen Klain,4.69
05151652927,Marketa Skoggings,3.81
55097979288,Merline Welford,3.35
46648053567,Erina Sowthcote,1.51
90754001932,Vaughn Malan,2.74
44484847956,Hadlee Winspear,4.75
48465334703,Wynn Mulberry,3.81
69049163925,Trista Shuard,2.69
11707272443,Hartwell Pressdee,4.15
09292547640,Alika Champkins,1.98
69619890629,Wiley Lowdes,2.45
43202419888,Halsey Pirson,1.26
55219229520,Kalinda Van Halen,4.59
67199042839,Elnore Curr,3.95
87955615764,Hailey Biesterfeld,2.34
38110031290,Juliet Hothersall,4.68
93447952562,Loree Money,4.84
50015861818,Faith Boldra,1.77
61582903679,Essie Launchbury,2.02
13096846889,Archibald Berick,3.9
93672496062,Ardith Habble,1.89
35483749944,Shirley Robertis,2.5
89244811870,Murdock Lanphere,2.79
94486292820,Bjorn Reignolds,2.58
63155393008,Calli Meriguet,1.65
09168841164,Kimball Labb,3.56
39636000686,Irv Gabbetis,3.44
22818058113,Gabie Deary,1.27
06662341162,Oren Siemianowicz,4.74
76420376576,Danya Domel,2.38
83281184475,Shermy Drance,1.3
83127353376,Cherin Horsted,4.46
89128074675,Jonah Apark,3.23
12248936435,Jorey Lawtie,4.71
18363976264,Legra Lenton,4.59
41874602392,Marie-jeanne Bellard,4.16
62328331384,Cheslie Garlicke,4.96
65106846895,Michelle Gann,3.6
36582380868,Jeff Killcross,2.59
65272855072,Dayle Ketton,3.24
94293677063,Tarrance Sickamore,4.63
03758388663,Brendin Dyke,2.37
47088122209,Briano Toby,3.44
71819931331,Dunstan Shalliker,4.32
74775593264,Wolfgang Biddwell,2.17
92402914382,Abran Erridge,4.41
72107787824,Mathian Puxley,1.16
40887644277,Hatty Cluney,2.91
49648332649,Westleigh Juhruke,1.94
75028801767,Alden Bridgewood,2.03
73935690343,Ardith Pickford,1.36
91248230601,Joaquin Baggs,4.22
60802906788,Drake Jaye,3.9
96690922818,Hymie Ronan,2.8
47507239907,Latrina Inglesfield,3.31
88152771212,Diena Heller,2.47
15534226687,Davy Sansum,3.58
64646197282,Onfroi Dodgshon,3.53
64805758340,Osbourne Dohrmann,4.9
52102466693,Alfy Dooland,3.47
09478830241,Sula Farnish,3.61
08128633838,Niki Nusche,1.5
05345536341,Roobbie Mc Carrick,1.7
21186279572,Carita Fairbanks,2.93
71331903135,Xever Swaffer,3.83
39816677764,Ceciley Cattemull,1.54
37489411564,Tabbie Bartomeu,3.28
83322578873,Ax Clemenzi,1.33
28248755293,Kit Howsden,3.3
10458928820,Patton Targetter,1.01
73774891221,Nicki Strawbridge,3.87
15317269081,Rafa Lloyds,2.71
58957358619,Miof mela Simek,2.92
33733349045,Leyla Dougher,1.45
53257212455,Denise Mewha,4.5
18303336342,Valencia Rowter,2.74
87030246621,Madelene Scandrick,4.56
43442531097,Mitch Braney,3.98
67307955163,Sandi Colcomb,3.07
44736279886,Adrian De Giorgis,2.33
04943579049,Martynne Braganza,2.26
41597367053,Delcina Prawle,4.09
92270328370,Mariellen Real,3.2
46783394204,Magdalen Pickervance,3.33
04065489968,Valdemar D'Aguanno,1.54
16848853139,Olin Labrenz,2.94
16271288820,Christophe Testro,3.69
34821165884,Lester Cettell,3.67
20226238887,Harvey Defty,4.52
97502872534,Nada Janning,2.65
31761615860,Fleur Gullivent,2.94
37171173090,Biddie Vlahos,2.18
64131686129,Tybi Lenthall,2.71
66510640893,Stormi Stoddard,2.27
20148688643,Charmain Marchington,3.23
59164955730,Lowrance Simkiss,2.46
19770275037,Tate Georger,1.79
39106117440,Barris Menel,2.47
96475310277,Romona Brave,2.21
76153390783,Margarette Fourmy,4.33
66523258018,Sidney Gabotti,4.27
55201368178,Reeba Andre,2.81
53096793715,Derrik Sobieski,1.52
03228605245,Darrel Hrishchenko,4.19
30201296320,Gannie Rickeard,2.62
00536184971,Salomon Sponton,4.02
56469970278,Kellby Martschke,1.27
55765252043,Elijah MacCoveney,3.73
84372789937,Michelina Jilliss,1.68
43146494031,Reynard Woodruffe,3.26
72290167207,Lanette Lonsdale,3.05
07407867923,Millicent McKearnen,1.57
65298412839,Roch Galilee,4.35
50269152018,Andee Stiegar,3.73
16210791637,Patrizio Mendus,3.86
01121562973,Wally Connelly,1.47
84526613575,Viv Andreini,2.75
66309930319,Freeland Ballantyne,1.27
09528630071,Maxy Bowkett,3.96
55115505261,Toiboid Rosenschein,4.28
19060832700,Sigmund Woodhead,2.87
92633218329,Kalinda Ethersey,1.21
96117192744,Elsbeth Bernardet,3.3
24329629644,Cosmo Larder,4.85
86750156171,Barri Siccombe,3.29
68364711443,Vince Candey,2.46
12977427421,Tyrone Rittelmeyer,2.28
72808673102,Berkley Taffee,3.09
64244538837,Fania Ritchman,2.84
52103664495,Magnum Darrington,2.89
08733206627,Harrietta Patemore,1.55
66660711251,Claus Oliff,4.97
32631446684,Addy Morby,4.06
68727930233,Lydia Olivella,1.58
36736688643,Troy Labb,2.98
